ext_id,coordinates,tags
node/30251829,54.089824 12.1290087,name:Kröpeliner Tor;network:VVW;network:wikidata:Q2516492;operator:Rostocker Straßenbahn AG;operator:short:RSAG;operator:wikidata:Q6718062;public_transport:stop_position;railway:tram_stop;shelter:yes;tram:yes;wheelchair:yes;wikidata:Q110746083
node/30251831,54.08995 12.1347665,name:Lange Straße;network:VVW;network:wikidata:Q2516492;operator:Rostocker Straßenbahn AG;operator:short:RSAG;operator:wikidata:Q6718062;public_transport:stop_position;railway:tram_stop;shelter:yes;tram:yes;wheelchair:yes;wikidata:Q110746082
node/30251850,54.0886013 12.1220881,bus:yes;name:Doberaner Platz;public_transport:stop_position
node/30252126,54.0851116 12.1167249,bus:yes;name:Saarplatz;public_transport:stop_position;shelter:yes;tram:yes;wheelchair:limited;wikidata:Q66759771
node/30264570,54.0841281 12.109968,bus:yes;name:S Parkstraße;old_name:Parkstraße;public_transport:stop_position;shelter:yes;tram:yes;wheelchair:yes;wikidata:Q9322863
node/30729084,54.1090385 12.1359907,name:Hafenallee;public_transport:stop_position;railway:tram_stop;tram:yes;wheelchair:yes;wikidata:Q62526365
node/30729096,54.1111352 12.1370233,name:Graf-Stauffenberg-Straße;public_transport:stop_position;railway:tram_stop;tram:yes;wheelchair:yes;wikidata:Q110746248
node/30729155,54.1034826 12.153996,name:Dierkower Kreuz;public_transport:stop_position;railway:tram_stop;tram:yes;wheelchair:yes;wikidata:Q110746255
node/30729197,54.0923538 12.1562828,name:Petridamm;public_transport:stop_position;railway:tram_stop;tram:yes;wheelchair:yes;wikidata:Q110746258
node/30729532,54.0912349 12.1514697,name:Stadthafen;network:VVW;network:wikidata:Q2516492;operator:Rostocker Straßenbahn AG;operator:short:RSAG;operator:wikidata:Q6718062;public_transport:stop_position;railway:tram_stop;tram:yes;uic_ref:935857;wheelchair:yes;wikidata:Q110746259
node/30729544,54.0860845 12.1419951,name:Steintor IHK;public_transport:stop_position;railway:tram_stop;shelter:yes;tram:yes;wheelchair:yes;wikidata:Q99301816
node/30729569,54.0782973 12.1269005,name:Stadthalle;public_transport:stop_position;railway:tram_stop;tram:yes;wheelchair:yes;wikidata:Q110750189
node/30731148,54.1453874 12.0501068,name:Rügener Straße;public_transport:stop_position;railway:tram_stop;tram:yes;wheelchair:limited;wikidata:Q110733915
node/30731545,54.1513282 12.0713246,bus:yes;name:S Lichtenhagen;old_name:HP Lichtenhagen;public_transport:stop_position
node/30782998,54.0714995 12.2035867,"alt_name:Dorfplatz;bus:yes;highway:bus_stop;name:Roggentin, Dorfplatz;public_transport:stop_position;ref:de:13072:3040"
node/31094337,54.1867068 12.0865585,tourism:viewpoint
node/31197158,54.137738 12.0651071,name:Rostock-Lütten Klein;network:VVW;public_transport:stop_position;railway:stop;train:yes;wheelchair:yes
node/31197165,54.1520535 12.0708461,level:0;name:Rostock-Lichtenhagen;network:VVW;public_transport:stop_position;railway:stop;train:yes;wheelchair:limited;wikidata:Q50331194
node/31295999,53.9401897 12.104412,"bus:yes;name:Schwaan, Aldi;public_transport:stop_position"
node/31298601,53.8588641 12.2319297,"bus:yes;highway:bus_stop;name:Kuhs, II;public_transport:stop_position;ref:de:13072:493"
node/31308757,53.9389493 12.1179181,internet_access:no;name:Schwaan;network:VVW;operator:DB Netz AG;public_transport:station;railway:station;railway:ref:WSN;railway:station_category:5;uic_ref:8010322;wikidata:Q50332591
node/31334882,53.3181461 11.309405,bus:yes;name:Alt Krenzlin;public_transport:stop_position
node/31405898,54.2965568 12.7190537,"bus:yes;name:Löbnitz, Haupthaltestelle;operator:Verkehrsgesellschaft Vorpommern-Rügen;public_transport:stop_position"
node/31406985,54.3027758 12.5833547,"bus:yes;name:Bartelshagen II, Kreuzung;operator:Verkehrsgesellschaft Vorpommern-Rügen;public_transport:stop_position"
node/32167138,54.1768087 12.0680272,"bus:yes;name:Warnemünde, Haus Stolteraa;public_transport:stop_position;ref:de:13003:782"
node/32828690,53.5150049 13.9892981,image:https://commons.wikimedia.org/wiki/File:Bahnhof_Pasewalk.jpg;name:Pasewalk;operator:DB Station&Service AG;public_transport:station;railway:station;railway:ref:WP;railway:station_category:4;start_date:1863-03-16;uic_name:Pasewalk;uic_ref:8010268;wheelchair:yes;wikidata:Q801310;wikipedia:de:Bahnhof Pasewalk
node/40189994,54.385443 13.3733816,"bus:yes;name:Sehlen, An der Chaussee;operator:Verkehrsgesellschaft Vorpommern-Rügen;public_transport:stop_position"
node/48199774,53.8259297 10.7758782,format:cross_stone;historic:stone;image:https://commons.wikimedia.org/wiki/File:Pomertstein01.JPG;name:Pomertstein;stone_type:conciliation_cross;website:http://www.suehnekreuz.de/mv/herrnburg.htm;http://www.kreuzstein.eu/html/body_herrnburg.html;wikidata:Q1587850;wikipedia:de:Pomertstein
node/50899904,54.6506406 13.2574851,name:Am Teich;tourism:hotel
node/50900104,54.6703994 13.2817106,name:Bakenberg;tourism:viewpoint
node/50900557,54.6743561 13.327595,name:Rastplatz MS;tourism:viewpoint
node/50903910,54.5813957 13.2537404,tourism:viewpoint
node/50904494,54.6670819 13.2964054,bus:yes;departures_board:timetable;highway:bus_stop;name:Bakenberg Strand;network:Verkehrsgesellschaft Vorpommern-Rügen;network:guid:DE-MV-VVR;network:short:VVR;network:wikidata:Q23787863;operator:Verkehrsgesellschaft Vorpommern-Rügen;public_transport:platform
node/50907029,54.6740757 13.3240867,created_by:JOSM;name:Aussicht m. Bank;tourism:viewpoint
node/50907126,54.5855596 13.2990109,bench:no;bus:yes;departures_board:timetable;highway:bus_stop;name:Woldenitz;operator:Verkehrsgesellschaft Vorpommern-Rügen mbH (VVR);public_transport:platform;shelter:no
node/50907576,54.6700215 13.4098139,bench:yes;bin:yes;bus:yes;departures_board:timetable;highway:bus_stop;lit:yes;name:Parkplatz Putgarten;network:Arkonabahn;operator:Kap-Arkona-Bahn;public_transport:stop_position;shelter:yes;surface:paving_stones;tactile_paving:no;wheelchair:no
node/50911439,54.631752 13.3475456,"addr:city:Altenkirchen;addr:housenumber:1;addr:postcode:18556;addr:street:Umgehungsstraße;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);check_date:opening_hours:2021-12-26;contact:phone:+49 38391 231;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Total;opening_hours:Mo-Fr 06:00-20:00; Sa,Su,PH 07:00-20:00;operator:Total;toilets:wheelchair:no;wheelchair:limited"
node/51284815,54.1785796 12.1151175,bus:yes;name:Hohe Düne;network:Verkehrsverbund Warnow;network:short:VVW;operator:RSAG;public_transport:stop_position
node/51373121,54.148006 12.0579293,bus:yes;name:Eutiner Straße;network:VVW;operator:RSAG;public_transport:stop_position;railway:tram_stop;tram:yes;wikidata:Q110733951
node/54849217,53.924477 13.4134227,caravans:no;drinking_water:yes;fee:yes;name:Wasserwanderrastplatz Gützkow;openfire:yes;operator:Kanuverein Gützkow;phone:+49 160 97221638; +49 38353 277;shower:yes;tents:yes;toilets:yes;tourism:camp_site;website:https://kanuverein-guetzkow.de/gaeste-info/
node/59190944,54.0376111 11.5958259,bus:yes;highway:bus_stop;name:Pepelow;public_transport:stop_position;ref:de:13072:653
node/59640885,54.0750292 12.3766833,alt_name:pl:Zające;name:Sanitz (b Rostock);public_transport:station;railway:station;railway:ref:WSTZ;wheelchair:no;wikidata:Q50315078
node/59769017,54.1005491 12.1729891,name:Katerweg;public_transport:stop_position;railway:tram_stop;tram:yes;wikidata:Q110751998
node/59769051,54.0891564 12.1404701,bus:yes;name:Neuer Markt;public_transport:stop_position;railway:tram_stop;shelter:yes;tram:yes;wheelchair:yes;wikidata:Q110746081
node/59778950,54.1275044 12.5905271,"bus:yes;name:Schulenberg, Berg;operator:Verkehrsgesellschaft Vorpommern-Rügen;public_transport:stop_position;ref:de:13073:836"
node/59779079,54.0668777 12.6736299,bus:yes;name:Böhlendorf;operator:Verkehrsgesellschaft Vorpommern-Rügen;public_transport:stop_position
node/59781403,54.3662582 13.0262543,"bus:yes;name:Prohn, Wohnpark;public_transport:stop_position"
node/59782112,54.0167066 12.9813407,bus:yes;highway:bus_stop;name:Wolthof;public_transport:stop_position
node/59997331,54.6774656 13.4357077,name:Museum Jaromarsburg;toilets:wheelchair:no;tourism:museum;wheelchair:no
node/60117933,54.1075024 11.6566184,bus:yes;name:Garvsmühlen;public_transport:stop_position;ref:de:13072:218
node/60118058,54.0308977 11.6779338,name:Neubukow;network:VVW;public_transport:stop_position;railway:stop;train:yes;wheelchair:yes
node/60119983,54.1416532 11.7534715,name:Kühlungsborn Mitte;operator:Mecklenburgische Bäderbahn Molli GmbH;public_transport:stop_position;railway:halt;railway:ref:WKBM;train:yes;wheelchair:limited;wikidata:Q28053529
node/60119994,54.1465131 11.7270661,crossing:barrier:no;name:Kühlungsborn West;operator:Mecklenburgische Bäderbahn Molli GmbH;public_transport:stop_position;railway:crossing;railway:ref:WKBW;toilets:wheelchair:no;train:yes;wheelchair:limited;wikidata:Q28053423
node/60196346,53.9615306 11.6150907,name:Hagebök;public_transport:stop_position;railway:stop;train:yes
node/60196356,53.9422873 11.5963242,name:Steinhausen-Neuburg;network:VVW;public_transport:stop_position;train:yes
node/60196363,53.9257355 11.578559,name:Kalsow;network:VVW;public_transport:stop_position;train:yes
node/60277426,54.516419 13.6379069,"local_ref:1;name:Sassnitz;operator:DB Station&Service AG;public_transport:stop_position;railway:stop;railway:ref:WSZ;train:yes;wheelchair:yes;wheelchair:description:Bahnhof ohne Treppen. Bahnsteig barrierefrei ausgebaut im Jahr 2015. Züge, die hier halten, haben Einstieg ohne Stufe. Keine Lücke zwischen Zug und Bahnsteig."
node/60463394,53.7723504 11.7146716,name:Blankenberg (Meckl);official_name:Blankenberg (Meckl);operator:DB Netz AG;public_transport:station;railway:station;railway:ref:WBL;railway:station_category:6;short_name:Blankenberg (Meckl);train:yes;uic_name:Blankenberg(Meckl);uic_ref:8010051;wikidata:Q800534;wikipedia:de:Bahnhof Blankenberg (Meckl)
node/60464433,54.0851654 11.8495569,name:Reddelich;network:VVW;public_transport:stop_position;railway:stop;ref:WRDL;train:yes;wheelchair:yes
node/60635367,53.930631 11.2697391,bus:yes;name:Niendorf/Wiek Abzweig;public_transport:stop_position
node/60635462,53.9368186 11.2516523,bus:yes;name:Wohlenhagen Abzweig;public_transport:stop_position
node/60635595,53.6485145 11.4066551,bus:yes;name:Kinderzentrum;note:beide Richtungen;old_name:x-2017:Am Friedensberg;public_transport:stop_position
node/60635625,53.8056753 11.4345643,bus:yes;name:Niendorf Ausbau;public_transport:stop_position
node/60635734,53.7953568 11.43407,addr:city:Bad Kleinen;addr:country:DE;addr:housenumber:12;addr:postcode:23996;addr:street:An der Bundesstraße;amenity:fuel;opening_hours:24/7;operator:Sprint;phone:+49 38423 50234
node/67278036,54.5503815 13.5277072,name:Tempelberg;tourism:viewpoint
node/81585829,53.9826335 11.1404578,bus:yes;name:Grundshagen Dorf;public_transport:stop_position
node/83088059,54.0240202 12.2331358,"bus:yes;highway:bus_stop;name:Dummerstorf, Abzweig;network:Verkehrsverbund Warnow;network:short:VVW;network:wikidata:Q2516492;operator:Rebus;public_transport:stop_position;ref:de:13072:191"
node/83130901,54.0813098 12.160273,bus:yes;name:Weißes Kreuz;public_transport:stop_position
node/83735629,54.5545455 13.5764382,addr:city:Sagard;addr:housenumber:3a;addr:street:Gummanz;name:Kreidemuseum;phone:+49 38302 56229;toilets:wheelchair:yes;tourism:museum;website:https://www.kreidemuseum.de;wheelchair:yes
node/83735718,54.5730527 13.6622363,name:Königsstuhl;opening_hours:24/7;tourism:attraction;wheelchair:yes;wikidata:Q315124;wikipedia:de:Königsstuhl (Rügen)
node/83736892,54.58455 13.6345427,description:Ehemaliger Standort Leuchfeuer Ranzow. 1999 gelöscht und 2002 demontiert. 2004 umgesetzt zum Flächendenkmal Kap Arkona;historic:ruins;name:Ehemaliges Leuchtfeuer Ranzow;tourism:viewpoint
node/83737202,54.5790066 13.6471815,toilets:wheelchair:no;tourism:viewpoint;wheelchair:no
node/83738187,54.5693249 13.6338702,alt_name:Pfenniggrab;Pfennigkasten;Sagenstein;archaeological_site:megalith;historic:archaeological_site;megalith_type:chamber;name:Großsteingrab Hagen-Stubnitz 1;ref:sprockhoff:467;wikidata:Q108756542;wikimedia_commons:Category:Großsteingrab Werder (Forst) 7
node/83738194,54.5706662 13.6513906,historic:archaeological_site;name:Opferstein;opening_hours:24/7;wheelchair:limited
node/86057379,54.0808224 12.071664,bus:yes;name:Westfriedhof;network:VVW;operator:RSAG;public_transport:stop_position
node/89060797,53.1764584 12.8848076,bench:no;bus:yes;highway:bus_stop;name:Prebelow;public_transport:stop_position;shelter:no;tactile_paving:no
node/89066772,53.2807506 12.9593595,"bus:yes;name:Wesenberg, Weißer See;operator:MVVG;public_transport:stop_position"
node/89071036,53.2728096 12.8094266,"bench:yes;bin:yes;bus:yes;name:Mirow, Mühlenstraße;note:gilt für beide Seiten;operator:MVVG;public_transport:stop_position;shelter:yes"
node/89772310,53.6024786 13.9380668,name:Jatznick;operator:DB Netz AG;public_transport:stop_position;railway:stop;train:yes;uic_ref:8010179;wikidata:Q800965
node/89772337,53.5810122 13.9396078,bus:yes;name:Gemeinde;public_transport:stop_position
node/89777848,53.8560506 13.7018355,name:Anklam;public_transport:stop_position;railway:stop;train:yes
node/89777864,53.7622878 13.7984274,name:Ducherow;operator:DB Netz AG;public_transport:station;railway:station;railway:ref:WUD;railway:station_category:6;uic_ref:8011438;wheelchair:yes;wikidata:Q800691;wikipedia:de:Bahnhof Ducherow
node/90022528,53.7792969 11.0482733,bus:yes;name:Rehna;public_transport:stop_position
node/90045486,53.378098 10.7541756,name:Boizenburg/Elbe;public_transport:station;railway:station;railway:ref:WBZ;train:yes;uic_ref:8011230;wheelchair:yes;wikidata:Q50404519
node/95868758,53.8067171 10.8381049,bus:yes;name:Klein Neuleben;public_transport:stop_position
node/96506870,53.7052185 10.9533693,bus:yes;name:Neu Thurow;public_transport:stop_position
node/96634026,53.5708682 13.2656583,bus:yes;name:Schimmelweg;public_transport:stop_position
node/98088098,54.3815773 13.6938389,"bus:yes;name:Sellin, Am Pflegeheim;operator:Verkehrsgesellschaft Vorpommern-Rügen;public_transport:stop_position"
node/98181754,53.6961881 12.2748228,bus:yes;name:Groß Grabow;network:Verkehrsverbund Warnow;operator:Rebus;public_transport:stop_position;ref:de:13072:267
node/99994278,53.334718 11.4945852,addr:city:Ludwigslust;addr:housenumber:1;addr:postcode:19288;addr:street:Rudolf-Tarnow-Straße;name:Ludwigslust;operator:DB Netz AG;DB Station&Service AG;public_transport:station;railway:station;railway:ref:WL;railway:station_category:4;ref:station:3843;train:yes;uic_ref:8010216;wheelchair:yes;wikidata:Q801130;wikipedia:de:Bahnhof Ludwigslust
node/99994397,53.3649145 11.0829878,name:Pritzier;public_transport:station;railway:station;railway:ref:WPRZ;uic_ref:8012677;wheelchair:no;wikidata:Q50404364
node/104074180,53.697725 12.7117486,bench:no;bus:yes;departures_board:timetable;highway:bus_stop;name:Gessin;network:MVVG;operator:MVVG;public_transport:platform;shelter:no
node/104287719,54.0918735 12.1125839,name:Kabutzenhof;public_transport:stop_position;railway:tram_stop;tram:yes;wheelchair:yes
node/111779864,53.4834942 12.9596193,"bus:yes;name:Ankershagen, Gaststätte;operator:MVVG;public_transport:stop_position"
node/112355935,53.5682198 13.1974096,amenity:fuel;brand:HEM;brand:wikidata:Q1563517;brand:wikipedia:de:Deutsche Tamoil;name:HEM
node/113814607,53.4262092 13.0176718,bus:yes;name:Adamsdorf;public_transport:stop_position
node/113815042,53.3550452 12.9219302,"bus:yes;name:Blankenförde, II;operator:MVVG;public_transport:stop_position"
node/113815124,53.3292441 12.9211794,"bus:yes;name:Blankenförde, Abzweig;operator:MVVG;public_transport:stop_position"
node/113815169,53.3320127 12.8813263,"bench:yes;bus:yes;covered:no;name:Roggentin, Kreuzung;operator:MVVG;public_transport:stop_position;shelter:yes"
node/113815241,53.312042 12.8519925,bus:yes;name:Waldhaus;operator:MVVG;public_transport:stop_position
node/130224273,53.5556833 13.2949624,bus:yes;name:Einsteinstraße;public_transport:stop_position
node/139251880,53.5335264 13.5005972,name:Neetzka;public_transport:station;railway:station;railway:ref:WNA;uic_ref:8012421;wikidata:Q50376498
node/139253237,53.5638586 13.3663556,name:Sponholz;public_transport:station;railway:station;railway:ref:WSP;train:yes;wikidata:Q50376500
node/142075939,53.5812429 13.2842744,bus:yes;name:Datzeberg NO;public_transport:stop_position
node/176608129,53.8476557 10.7584102,bus:yes;name:Ahornweg;operator:Stadtverkehr Lübeck;public_transport:stop_position;ref:svhl:251-2
node/186342064,54.1031287 12.0179025,amenity:community_centre;name:Gemeindezentrum Lambrechtshagen
node/193865096,53.5260142 13.2687373,bus:yes;name:Mirabellenstraße;public_transport:stop_position
node/193865263,53.5175618 13.2617861,bus:yes;name:Tannenkrug;operator:MVVG;public_transport:stop_position
node/193898569,53.5465816 13.2961898,bus:yes;name:Klinikum;public_transport:stop_position
node/201251939,54.0722193 12.1125185,"bus:yes;name:Rostock, Robert-Koch-Straße;public_transport:stop_position;ref:de:13003:869;wikidata:Q110751811"
node/201284963,54.0778144 12.1274005,bus:yes;name:Stadthalle;public_transport:stop_position;wikidata:Q110750189
node/206199566,54.0985322 12.0680869,bus:yes;name:Etkar-André-Straße;public_transport:stop_position;wheelchair:limited
node/207062466,54.1015609 12.078356,bus:yes;highway:bus_stop;name:Reutershagen;network:Verkehrsverbund Warnow;network:short:VVW;network:wikidata:Q2516492;operator:Rostocker Straßenbahn AG;public_transport:stop_position;ref:de:13003:862;wheelchair:yes;wikidata:Q62526396
node/207062469,54.0990559 12.0724955,"bus:yes;name:Rostock, Markt Reutershagen;public_transport:stop_position;ref:de:13003:829;wheelchair:yes"
node/207085271,54.1111832 12.0518658,bus:yes;highway:bus_stop;name:Messestraße;network:Verkehrsverbund Warnow;network:short:VVW;network:wikidata:Q2516492;network:wikipedia:de:Verkehrsverbund Warnow;operator:RSAG;public_transport:stop_position
node/215497112,53.5217106 12.6805844,level:0;local_ref:2;name:Waren (Müritz);operator:DB Netz AG;public_transport:stop_position;railway:stop;train:yes
node/221427489,54.0134386 13.4810755,name:Groß Kiesow;public_transport:stop_position;railway:stop;train:yes
node/239118093,54.0882053 12.1493382,name:Gerberbruch;network:VVW;network:wikidata:Q2516492;operator:Rostocker Straßenbahn AG;operator:short:RSAG;operator:wikidata:Q6718062;public_transport:stop_position;railway:tram_stop;tram:yes;uic_ref:936218;wheelchair:yes;wikidata:Q110746261
node/240405130,54.0995575 12.0869822,name:Kunsthalle;public_transport:stop_position;railway:tram_stop;tram:yes;wheelchair:yes;wikidata:Q110745803
node/240420998,54.1217324 12.0587216,bus:yes;name:Ehm-Welk-Straße;public_transport:stop_position;wikidata:Q110739730
node/241200225,54.0880385 12.1231546,bus:yes;highway:bus_stop;name:Doberaner Platz;network:Verkehrsverbund Warnow;network:short:VVW;network:wikidata:Q2516492;operator:Rostocker Straßenbahn AG;operator:short:RSAG;operator:wikidata:Q6718062;public_transport:stop_position;railway:tram_stop;ref:D;tram:yes;wheelchair:yes;wikidata:Q62497253
node/243689071,54.0652668 12.130012,bus:yes;name:Am Kringelgraben;public_transport:stop_position
node/245196388,53.5611234 13.2537492,addr:city:Neubrandenburg;addr:country:DE;addr:housenumber:5;addr:postcode:17033;addr:street:Voßstraße;amenity:place_of_worship;denomination:seventh_day_adventist;name:Adventgemeinde Neubrandenburg;religion:christian;website:https://neubrandenburg.adventist.eu/;wheelchair:no
node/246928392,54.0922241 11.9949937,"bus:yes;name:Allershagen, Hof 2;public_transport:stop_position;ref:de:13072:5"
node/246928495,54.0959315 12.0090577,"bus:yes;name:Lambrechtshagen, Gärtnerei;public_transport:stop_position;ref:de:13072:508"
node/247002138,54.0324668 12.4704865,addr:city:Tessin;addr:country:DE;addr:postcode:18195;addr:street:Sülzer Straße;leisure:sports_centre;name:Erlebniswelt Tessin Alte Zuckerfabrik;sport:multi;website:https://stadt-tessin.de/kultur-tourismus/freizeitangebote/erlebniswelt/
node/247078600,53.5542924 13.2266777,bus:yes;name:Klosterstraße;public_transport:stop_position
node/247086531,53.7702 12.5752003,"bus:yes;highway:bus_stop;name:Teterow, ZOB;public_transport:stop_position;ref:de:13072:1063"
node/247745275,53.2830948 11.5638854,"ele:40.2;name:Grabow (Meckl);note:""Grabow (Meckl)"" ist die offizielle Betriebsstellenbezeichnung, die auch in Fahrplanmedien genannt wird; aufgrund von Weichen im Stationsbereich offenbar Bahnhof (railway=station) statt Haltepunkt (railway=halt);operator:DB Station&Service AG;public_transport:station;railway:station;railway:ref:WGRB;wheelchair:yes;wikidata:Q800831"
node/247792986,53.9520654 14.1709306,"bus:yes;highway:bus_stop;name:Heringsdorf, Delbrückstraße;public_transport:stop_position;shelter:no;tactile_paving:yes"
node/247792992,53.9507472 14.1721141,"bus:yes;highway:bus_stop;lit:no;name:Heringsdorf, Liehrstraße;operator:Usedomer Bäderbahn GmbH;public_transport:stop_position;tactile_paving:yes"
