ext_id,coordinates,tags
node/25210360,42.9379411 2.2357801,addr:postcode:11260;address:Route de Quillan;amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;car_wash:yes;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;hgv:lanes:yes;name:Intermarché;opening_hours:24/7;operator:Groupement des Mousquetaires;ref:FR:prix-carburants:11260001;shop:gas;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25210496,43.5788519 3.8767817,addr:postcode:34070;address:ZAC De Tournezy - Rue De Montels Église;amenity:fuel;brand:Agip;brand:wikidata:Q377915;brand:wikipedia:en:Agip;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;is_in:MONTPELLIER;name:Station Agip;opening_hours:24/7;operator:Agip;ref:FR:prix-carburants:34000010;shop:convenience;gas;source:stations.gpl.online.fr;toilets:yes
node/25210585,43.8100818 4.3294265,addr:postcode:30000;address:N 113 - Route De Montpellier;amenity:fuel;brand:Total Access;brand:wikidata:Q154037;brand:wikipedia:fr:TotalEnergies;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;is_in:NÎMES;name:Total Access;operator:Total;ref:FR:prix-carburants:30900017;shop:convenience;gas;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25210996,43.2157836 3.0926219,"addr:postcode:11110;address:A 9 - direction Narbonne/Montpellier, Aire de Narbonne-Vinassan Sud;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Relais Total de Vinassan;opening_hours:24/7;operator:Total;ref:FR:prix-carburants:11110005;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 22/10/2016;toilets:yes;vending:fuel;vending_machine:fuel"
node/25211007,43.4156341 3.7196479,"addr:postcode:34200;address:91, route de Montpellier - N 112;amenity:fuel;brand:Dyneff;brand:wikidata:Q16630266;brand:wikipedia:fr:Dyneff;compressed_air:yes;fuel:diesel:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;hgv:lanes:yes;is_in:SÈTE;name:Station Dyneff;opening_hours:24/7;ref:FR:prix-carburants:34200003;shop:convenience;gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 22/10/2016;toilets:yes;vending:fuel;vending_machine:fuel"
node/25211067,43.5950303 3.848338,addr:postcode:34070;address:Avenue de Vanières;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;is_in:MONTPELLIER;name:Total Access;opening_hours:24/7;operator:Elf;ref:FR:prix-carburants:34070018;shop:convenience;gas;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25211601,43.5774471 4.198336,"addr:city:Aigues-Mortes;addr:housenumber:1121;addr:postcode:30220;addr:street:Route de Nîmes;address:1121 Route de Nîmes;amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;is_in:AIGUES-MORTES;name:Intermarché;opening_hours:24/7;operator:Groupement des Mousquetaires;ref:FR:prix-carburants:30220002;self_service:yes;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;toilets:yes;vending:fuel;vending_machine:fuel"
node/25211672,43.4427238 3.6968474,"addr:city:Balaruc-les-Bains;addr:postcode:34540;address:ZAM - Route de Sète;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:octane_98:yes;hgv:lanes:yes;is_in:BALARUC-LES-BAINS;opening_hours:24/7;operator:Total;ref:FR:prix-carburants:34540002;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/25211803,43.3601555 3.3439982,"addr:postcode:34080;address:A 9 - direction Montpellier/Narbonne,;amenity:fuel;brand:Shell;brand:wikidata:Q154950;brand:wikipedia:en:Royal Dutch Shell;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:octane_98:yes;hgv:lanes:yes;internet_access:wlan;name:Shell;opening_hours:24/7;operator:Shell;ref:FR:prix-carburants:34290003;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;toilets:yes;vending:fuel;vending_machine:fuel"
node/25211827,43.6182776 3.9884548,addr:postcode:34130;address:Route de Montpellier;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;layer:5;name:Relais Total de Mauguio;operator:Total;ref:FR:prix-carburants:34130004;shop:convenience;gas;source:stations.gpl.online.fr;toilets:yes
node/25212135,43.2070657 2.3353711,"amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Relais Total du Viguier;opening_hours:24/7;operator:Total;ref:FR:prix-carburants:11000015;shop:convenience;gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/25212179,43.7979145 4.3820265,"address:Euro 2000 - Chemin Careirasse;amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:octane_95:yes;name:Intermarché;opening_hours:24/7;operator:Groupement des Mousquetaires;ref:FR:prix-carburants:30132002;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 08/04/2018;toilets:no;vending:fuel;vending_machine:fuel"
node/25212257,42.6842194 2.8644493,"addr:postcode:66000;address:2060, avenue Julien Panchot;amenity:fuel;brand:Dyneff;brand:wikidata:Q16630266;brand:wikipedia:fr:Dyneff;compressed_air:yes;fuel:diesel:yes;fuel:e85:yes;fuel:octane_95:yes;hgv:lanes:yes;opening_hours:24/7;ref:FR:prix-carburants:66000003;vending:fuel;vending_machine:fuel"
node/25212538,43.178026 2.5431228,"addr:full:A 61 - Direction Narbonne/Toulouse, Aire Des Corbières Nord;addr:postcode:11700;amenity:fuel;brand:Avia;brand:wikidata:Q300147;brand:wikipedia:de:Avia International;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Avia;opening_hours:24/7;operator:Avia;ref:FR:prix-carburants:11700008;shop:convenience;toilets:yes;vending:fuel;vending_machine:fuel"
node/25212798,43.5797571 3.9526844,addr:city:Mauguio;addr:postcode:34130;addr:street:Avenue Jacqueline Auriol;address:Route de Montpellier;amenity:fuel;brand:Dyneff;brand:wikidata:Q16630266;brand:wikipedia:fr:Dyneff;compressed_air:yes;fuel:diesel:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_95:yes;hgv:lanes:yes;name:Station Dyneff;opening_hours:24/7;operator:Dyneff;phone:+33 4 67 99 63 93;ref:FR:prix-carburants:11200003;self_service:yes;shop:convenience;gas;toilets:yes;vending:fuel;vending_machine:fuel;website:https://www.dyneff.fr
node/25213134,43.9397766 4.6000271,"address:N 100 - Route D'Avignon;amenity:fuel;fuel:diesel:yes;fuel:e10:yes;fuel:octane_98:yes;name:Relais des Fontaines;opening_hours:24/7;ref:FR:prix-carburants:84140005;source:Ministère de l'Economie, de l'Industrie et du Numérique - 08/04/2018;vending:fuel;vending_machine:fuel"
node/25213254,43.2080158 2.3104237,addr:postcode:11000;amenity:fuel;brand:Casino;brand:wikidata:Q2670967;brand:wikipedia:fr:Groupe Casino;compressed_air:yes;fuel:GTL_diesel:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_95:yes;name:Centre commercial Géant Salvaza;opening_hours:24/7;operator:Casino;ref:FR:prix-carburants:11880001;shop:gas;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25213421,42.6777889 2.8906554,"amenity:fuel;brand:TotalEnergies;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;name:Relais Total Porte d'Espagne;opening_hours:24/7;phone:+33 468682025;ref:FR:prix-carburants:66000018;self_service:yes;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel;website:https://www.totalenergies.fr/"
node/25213465,43.217547 2.219969,"addr:postcode:11290;address:A 61 - direction Toulouse/Narbonne, Aire de Carcassonne-Arzens Sud;amenity:fuel;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Station Rompetrol;opening_hours:24/7;ref:FR:prix-carburants:11290001;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 08/04/2018;toilets:yes;vending:fuel;vending_machine:fuel"
node/25213468,43.2690954 3.2833839,addr:postcode:34410;address:Route De Valras;amenity:fuel;brand:Carrefour;brand:wikidata:Q217599;brand:wikipedia:fr:Carrefour (enseigne);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Carrefour;operator:Carrefour;ref:FR:prix-carburants:34410002;shop:gas;source:survey;vending:fuel;vending_machine:fuel
node/25213568,43.4482792 3.6429293,"addr:postcode:34140;address:N 113;amenity:fuel;brand:Avia;compressed_air:yes;fuel:diesel:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_95:yes;hgv:lanes:yes;name:Station Charvet;opening_hours:24/7;ref:FR:prix-carburants:34140006;shop:convenience;gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 22/10/2016;toilets:yes;vending:fuel;vending_machine:fuel"
node/25213596,44.1383272 4.0805233,amenity:fuel;brand:Total Access;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);fuel:lpg:yes;name:Total Access
node/25213904,43.2088846 2.3813645,"addr:postcode:11000;address:2, Av Souvenir Français;amenity:fuel;brand:E. Leclerc;fuel:diesel:yes;fuel:e10:yes;fuel:octane_98:yes;ref:FR:prix-carburants:11000017;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/25214171,43.9140125 3.9952756,addr:postcode:30260;address:Route De Sauve;amenity:fuel;brand:Dyneff;brand:wikidata:Q16630266;brand:wikipedia:fr:Dyneff;compressed_air:yes;fuel:diesel:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Dyneff Coutach Pneu;ref:FR:prix-carburants:30260001;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25214367,43.6834079 4.1520349,addr:city:Lunel;addr:postcode:34400;addr:street:Avenue du Vidourle;address:Route de Nîmes;amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;compressed_air:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Intermarché;opening_hours:24/7;operator:Groupement des Mousquetaires;payment:mastercard:yes;payment:visa:yes;ref:FR:prix-carburants:34400013;self_service:yes;shop:convenience;gas;toilets:yes;vending:fuel;vending_machine:fuel
node/25214796,43.5707585 3.9416495,"addr:city:Pérols;addr:postcode:34470;addr:street:Rue Bir Hakeim;address:Cs 50003;amenity:fuel;brand:Auchan;brand:wikidata:Q758603;brand:wikipedia:en:Auchan;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;layer:1;name:Auchan;opening_hours:24/7;operator:Auchan Carburants;ref:FR:prix-carburants:34070002;self_service:yes;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel;wheelchair:yes"
node/25895885,43.6811306 4.0935873,name:Lunel-Viel;public_transport:stop_position;railway:stop;railway:position:exact:56.558;train:yes;uic_ref:8777342;wikidata:Q3096922;wikipedia:fr:Gare de Lunel-Viel
node/25896109,43.7162086 4.1715161,SNCF:stop_name:Gallargues;name:Gallargues-le-Montueux;official_name:Gallargues;public_transport:stop_position;railway:stop;railway:position:exact:48.098;train:yes;uic_ref:8777513
node/26858527,43.445 3.798889,addr:city:Frontignan;addr:country:FR;addr:housenumber:60;addr:postcode:34110;addr:street:Avenue d'Ingril;contact:email:frontignan@igesa.fr;name:Aux 1000 lauriers;operator:IGESA;phone:+33 4 67 43 02 02;stars:3;tourism:camp_site;website:https://www.igesa.fr/vos-vacances/recherche-sejour/reserver-mes-vacances/etablissement/frontignan-plage-camping
node/31382678,43.6219425 3.9091681,bench:no;bus:yes;highway:bus_stop;name:Apollo;network:TaM;network:wikidata:Q3537922;operator:Transports de l'agglomération de Montpellier;passenger_information_display:no;public_transport:platform;shelter:no;surface:asphalt
node/32674033,42.6108827 2.4118032,bus:yes;highway:bus_stop;name:Codalet : La Riberette;public_transport:stop_position
node/32916604,42.6246144 2.4186019,bus:yes;highway:bus_stop;name:Prades : Hôpital;public_transport:stop_position
node/32916612,42.6250818 2.4189241,bus:yes;highway:bus_stop;name:Prades : Hôpital;public_transport:stop_position
node/33107792,42.5918082 2.3700129,name:Villefranche-de-Conflent / Vernet-les-Bains / Fuilla;name:ca:Vilafranca / Vernet / Fullà;official_name:Villefranche-Vernet-les-Bains;public_transport:stop_position;railway:stop;train:yes;uic_ref:8778468;wikidata:Q2672817;wikipedia:ca:Estació de Vilafranca de Conflent
node/33109014,42.6428248 2.4858399,name:Marquixanes;name:ca:Marqueixanes;public_transport:stop_position;railway:stop;train:yes;uic_ref:8778462
node/34565017,44.2075216 3.2946159,bus:yes;name:Les Douzes;public_transport:stop_position
node/35141976,42.5040618 2.1167781,bus:yes;highway:bus_stop;name:La Cabanasse : La Sapinette;public_transport:stop_position;shelter:yes
node/35148748,42.512185 2.0468856,bench:no;bin:no;bus:yes;highway:bus_stop;lit:no;name:Font-Romeu : Ermitage;public_transport:platform;shelter:no;tactile_paving:no
node/35153632,42.494736 2.1189674,bench:no;bin:no;bus:yes;highway:bus_stop;lit:no;name:Saint-Pierre-dels-Forcats : École;public_transport:stop_position;shelter:no;tactile_paving:no
node/35180186,42.6676983 2.3507448,bus:yes;highway:bus_stop;name:Mosset : Carrefour;public_transport:stop_position
node/35196734,42.696415 2.888303,bus:yes;public_transport:stop_position
node/35199466,42.5900601 2.8522305,bus:yes;operator:liO;public_transport:stop_position
node/35199481,42.6092383 2.861182,highway:bus_stop;public_transport:platform
node/35300403,42.5006368 3.1209026,bus:yes;name:Paulilles RD 914;public_transport:stop_position
node/35302144,42.5930858 2.3841125,historic:ruins;name:La Redoute
node/35306420,42.5725143 2.850838,bus:yes;operator:liO;public_transport:stop_position
node/35331128,42.5009185 2.1369043,name:Planès;name:ca:Planès;operator:SNCF;public_transport:stop_position;railway:halt;source:SNCF - 06/2013;train:yes;uic_ref:8778478;wikidata:Q2093892;wikipedia:ca:Estació de Planès
node/35462028,42.8104273 2.5044849,bench:yes;highway:bus_stop;name:Place-Saint-Pierre;public_transport:platform;shelter:yes
node/35960774,42.766371 2.8677311,"name:Rivesaltes;name:ca:Ribesaltes;operator:SNCF;public_transport:stop_position;railway:stop;railway:position:exact:459.312;ref_name:Rivesaltes, Rivesaltes;train:yes;uic_ref:8778417;wikidata:Q962914;wikipedia:ca:Estació de Ribesaltes"
node/35960834,42.9327642 3.0128897,name:Leucate-La Franqui;operator:SNCF;public_transport:stop_position;railway:stop;railway:position:exact:435.360;train:yes;uic_ref:8778108
node/35966282,42.6216737 2.4361298,"amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;fuel:diesel:yes;fuel:e10:yes;fuel:octane_95:yes;name:Intermarché;operator:Groupement des Mousquetaires;ref:FR:prix-carburants:66500003;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/35966284,42.6253451 2.4303129,"amenity:fuel;brand:Super U;brand:wikidata:Q2529029;brand:wikipedia:en:Système U;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_98:yes;hgv:lanes:yes;operator:Super U;ref:FR:prix-carburants:66500001;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;toilets:yes;vending:fuel;vending_machine:fuel"
node/36135695,42.5324183 2.3600133,bus:yes;highway:bus_stop;name:Sahorre : Le Castell;public_transport:stop_position
node/36135928,42.5562022 2.363892,bus:yes;highway:bus_stop;name:Fuilla : Haut;public_transport:stop_position;shelter:yes
node/36395962,42.8167296 2.2287937,bus:yes;highway:bus_stop;public_transport:stop_position
node/38247017,42.6223608 2.4384327,bench:no;bin:no;bus:yes;highway:bus_stop;name:Prades : Maison des Entreprises;public_transport:platform;shelter:no
node/38304644,42.6170652 2.4293299,name:Prades-Molitg-les-Bains;operator:SNCF;public_transport:stop_position;railway:stop;train:yes
node/38447524,42.549109 2.7496212,highway:bus_stop;public_transport:stop_position
node/38460665,43.5925048 3.8664382,name:Croix d'Argent;network:TaM;operator:TaM;public_transport:stop_position;railway:tram_stop;ref:42115;tram:yes
node/38461594,42.6161358 2.4222475,amenity:bank;atm:yes;brand:BNP Paribas;brand:wikidata:Q499707;brand:wikipedia:en:BNP Paribas;name:BNP Paribas
node/39380189,42.586929 2.3670309,historic:castle;name:vilafranca conflent
node/43084013,43.8406624 3.5291083,created_by:JOSM;tourism:viewpoint
node/59973367,43.6130054 3.8821409,created_by:Potlatch 0.5a;layer:5;name:Le Corum;tourism:attraction;wheelchair:yes
node/59985355,43.214208 2.8607022,bus:yes;highway:bus_stop;name:Ligne 49. Villedaigne;public_transport:stop_position
node/60025037,43.6143022 3.8820808,name:Corum;network:TaM;operator:Transports de l'agglomération de Montpellier;public_transport:stop_position;railway:tram_stop;ref:41131;tram:yes;wheelchair:yes
node/60025046,43.6147274 3.8782032,name:Louis Blanc;network:TaM;operator:Transports de l'agglomération de Montpellier;public_transport:stop_position;railway:tram_stop;ref:41129;tram:yes;wheelchair:yes
node/60025062,43.6189067 3.8694871,name:Stade Philippidès;network:TaM;operator:Transports de l'agglomération de Montpellier;public_transport:stop_position;railway:tram_stop;ref:41125;source:survey;survey:date:2019-06-16;tram:yes
node/60025069,43.6269267 3.8658015,name:Saint-Éloi;network:TaM;operator:Transports de l'agglomération de Montpellier;public_transport:stop_position;railway:tram_stop;ref:41121;tram:yes;wheelchair:yes
node/60025122,43.6346401 3.8332043,name:Malbosc;network:TaM;operator:Transports de l'agglomération de Montpellier;public_transport:stop_position;railway:tram_stop;ref:41245;tram:yes;wheelchair:yes
node/60722751,43.6040961 3.8948979,name:Rives du Lez;network:TaM;operator:TaM;public_transport:stop_position;railway:tram_stop;ref:41145;tram:yes;wheelchair:yes
node/60732076,43.6005714 3.8955449,name:Moularès (Hôtel de Ville);network:TaM;operator:Transports de l'agglomération de Montpellier;public_transport:stop_position;railway:tram_stop;ref:41147;tram:yes;wheelchair:yes
node/60939764,43.6084079 3.8797702,name:Comédie;network:TaM;operator:Transports de l'agglomération de Montpellier;public_transport:stop_position;railway:tram_stop;ref:41133;tram:yes;wheelchair:yes
