ext_id,coordinates,tags
node/25209522,48.9723339 3.2817772,"addr:city:Charly-sur-Marne;addr:postcode:02310;address:Route de Pavant;amenity:fuel;brand:Système U;brand:wikidata:Q2529029;brand:wikipedia:fr:Système U;compressed_air:yes;fuel:diesel:yes;fuel:e85:yes;fuel:octane_95:yes;fuel:octane_98:yes;opening_hours:24/7;operator:Super U;ref:FR:prix-carburants:2310001;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/25209539,49.5701992 2.9780855,address:ZAC Mont-Renaud;amenity:fuel;brand:Auchan;brand:wikidata:Q758603;brand:wikipedia:en:Auchan;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;name:Auchan;opening_hours:24/7;operator:Auchan;postal_code:60400;ref:FR:prix-carburants:60400001;shop:gas;source:stations.gpl.online.fr;toilets:yes;vending:fuel;vending_machine:fuel
node/25209693,50.0078799 2.6657116,"address:direction Lille, 164, avenue du Général Faidherbe;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Total;opening_hours:24/7;operator:Total;postal_code:80300;ref:FR:prix-carburants:80300006;shop:convenience;gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/25209975,49.188183 2.2349453,"addr:postcode:60230;address:N 1 - direction Paris,;amenity:fuel;brand:Total Access;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Relais Néflier;opening_hours:24/7;operator:Elf;ref:FR:prix-carburants:60230004;shop:convenience;gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;toilets:yes;vending:fuel;vending_machine:fuel"
node/25210013,50.1751969 1.6378573,addr:city:Saint-Valery-sur-Somme;addr:postcode:80230;addr:street:Route du Tréport;amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_98:yes;opening_hours:24/7;ref:FR:prix-carburants:80230002;shop:gas;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25210233,49.2083632 2.602346,"amenity:fuel;brand:BP;brand:wikidata:Q152057;brand:wikipedia:fr:BP (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_98:yes;hgv:lanes:yes;name:BP;opening_hours:24/7;operator:BP;ref:FR:prix-carburants:60300009;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;toilets:yes;vending:fuel;vending_machine:fuel"
node/25210380,50.0671474 1.6068266,"addr:postcode:80210;address:D 48 -, Zone Industrielle;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:GTL_diesel:yes;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:e10:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Total;opening_hours:24/7;operator:SA GARAGE DU VIMEU;ref:FR:prix-carburants:80210002;source:Ministère de l'Economie, de l'Industrie et du Numérique - 08/04/2018;toilets:yes;vending:fuel;vending_machine:fuel;website:http://store.total.fr/fr_FR/NF062080"
node/25210477,49.8887975 2.8407667,"addr:postcode:80200;address:A 1 - Direction Paris/Lille, Aire D'Assevillers Est;amenity:fuel;brand:Carrefour;brand:wikidata:Q217599;brand:wikipedia:fr:Carrefour (enseigne);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Carrefour;opening_hours:24/7;operator:Carrefour;ref:FR:prix-carburants:80200012;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 08/04/2018;toilets:yes"
node/25210487,49.3862519 2.7848108,"addr:city:Compiègne;address:ZAC Des Mercières - Avenue De L'Europe;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Total;opening_hours:24/7;operator:Total;postal_code:60200;ref:FR:prix-carburants:60200011;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 08/04/2018;toilets:yes;vending:fuel;vending_machine:fuel"
node/25210736,49.2480497 2.4765478,"addr:city:Creil;addr:housenumber:16;addr:postcode:60100;addr:street:Route de Chantilly;address:N 16 - Direction Paris, Route De Chantilly La Pierre Blanche;amenity:fuel;brand:Avia;brand:wikidata:Q300147;brand:wikipedia:de:Avia International;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Avia;opening_hours:24/7;operator:Picoty;ref:FR:prix-carburants:60100003;self_service:yes;shop:convenience;gas;source:http://www.picoty.fr/;vending:fuel;vending_machine:fuel"
node/25211131,49.5236035 2.7226381,"addr:city:Ressons-sur-Matz;addr:postcode:60490;addr:street:Autoroute A1;address:A 1 - direction Paris/Lille, Aire de Ressons Est;amenity:fuel;brand:Total Access;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;contact:phone:+33 3 44 42 79 00;description:attention le LPG est toujours distribué (info Total);fuel:GTL_diesel:yes;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Relais Ressons Est;opening_hours:24/7;operator:Total;ref:FR:prix-carburants:60490007;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;toilets:yes;vending:fuel;vending_machine:fuel"
node/25211593,49.3702443 3.3389778,"addr:postcode:02200;address:9/11, Rue De Villeneuve - Près De La Gare;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:TotalEnergies;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Total;opening_hours:24/7;ref:FR:prix-carburants:2200015;shop:convenience;gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 22/10/2016;vending:fuel;vending_machine:fuel"
node/25211664,49.2503014 2.4762823,addr:city:Creil;addr:full:Route de Chantilly;addr:postcode:60100;amenity:fuel;brand:Esso;brand:wikidata:Q867662;brand:wikipedia:en:Esso;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Esso;opening_hours:24/7;operator:Esso;ref:FR:prix-carburants:60100004;self_service:yes;shop:convenience;gas;source:stations.gpl.online.fr;toilets:yes;vending:fuel;vending_machine:fuel
node/25211853,49.8645589 2.3767434,addr:description:N 29 - Route De Saint-Quentin;amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;maxheight:2.7;name:Intermarché;opening_hours:24/7;operator:Groupement les mousquetaires;postal_code:80440;ref:FR:prix-carburants:80440003;shop:gas;source:stations.gpl.online.fr;prix-carburants.gouv.fr - Mise à jour : 2023;vending:fuel;vending_machine:fuel
node/25211898,49.3974479 3.3549302,addr:city:Crouy;addr:country:FR;addr:housenumber:7;addr:postcode:02880;addr:street:Rue du Stade;amenity:fuel;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Station Marché Sa Auto Pieces;operator:Groupement des Mousquetaires;ref:FR:prix-carburants:2880001;shop:gas;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25212262,50.1672817 1.7547891,"addr:description:A 16 - (accessible Dans Les 2 Sens), Aire De La Baie De Somme;amenity:fuel;brand:Shell;brand:wikidata:Q154950;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;opening_hours:24/7;operator:Shell;postal_code:80970;ref:FR:prix-carburants:80970003;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 22/10/2016;toilets:yes;toilets:wheelchair:no;vending:fuel;vending_machine:fuel"
node/25213316,49.4334651 2.0929249,addr:city:Beauvais;addr:housenumber:14;addr:postcode:60000;addr:street:Rue de Clermont;amenity:fuel;brand:BP;brand:wikidata:Q152057;brand:wikipedia:en:BP;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;name:BP;opening_hours:24/7;ref:FR:prix-carburants:60000015;shop:convenience;gas;source:stations.gpl.online.fr;toilets:yes
node/25213590,49.8233142 3.2804865,"addr:city:Gauchy;addr:postcode:02430;addr:street:Rue Auguste Delaune;amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:lpg:yes;fuel:octane_98:yes;name:Intermarché;opening_hours:24/7;operator:Groupement des Mousquetaires;ref:FR:prix-carburants:2430001;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/25213652,49.2246389 2.9054348,addr:city:Crépy-en-Valois;addr:housenumber:61;addr:postcode:60800;addr:street:Rue Henri Laroche;amenity:fuel;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Roady;opening_hours:24/7;operator:Groupement des Mousquetaires;ref:FR:prix-carburants:60800005;shop:gas;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25213719,49.7326154 3.0682522,addr:housenumber:80;addr:street:Rue de Paris;address:80 ROUTE DE PARIS;amenity:fuel;brand:E.Leclerc;brand:wikidata:Q1273376;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_98:yes;hgv:lanes:yes;name:E leclerc;opening_hours:24/7;postal_code:80400;ref:FR:prix-carburants:80400004;shop:gas;source:stations.gpl.online.fr;vending:fuel;vending_machine:fuel
node/25214122,49.6429449 3.260711,amenity:fuel;brand:Auchan;brand:wikidata:Q758603;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;name:Auchan;operator:Auchan;postal_code:02300;ref:FR:prix-carburants:2300001;shop:gas;source:stations.gpl.online.fr;toilets:yes;vending:fuel;vending_machine:fuel
node/25214579,49.8545906 2.522242,"addr:description:A29 - Accessible Dans Les 2 Sens - Aire De Villers-Bretonneux;amenity:fuel;brand:BP;brand:wikidata:Q152057;brand:wikipedia:fr:BP (entreprise);changing_table:yes;compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:BP;opening_hours:24/7;operator:BP;postal_code:80800;ref:FR:prix-carburants:80000004;shop:convenience;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;toilets:yes"
node/25214777,49.4314481 2.1179266,addr:postcode:60000;address:Rond-point Entrée Nord;amenity:fuel;brand:Total;brand:wikidata:Q154037;brand:wikipedia:fr:Total (entreprise);compressed_air:yes;fuel:diesel:yes;fuel:e10:yes;fuel:lpg:yes;fuel:octane_98:yes;hgv:lanes:yes;name:Total;opening_hours:24/7;operator:Relais Total de L'espace Saint-Germain;ref:FR:prix-carburants:60000012;shop:convenience;gas;source:stations.gpl.online.fr;toilets:yes;vending:fuel;vending_machine:fuel
node/32429135,49.8877965 2.3334185,bus:yes;name:Voyelle;public_transport:stop_position
node/32463369,49.8591387 2.8323297,name:Haute Picardie TGV;note:libellé conforme au Document de Référence des Gares (DRG) 2023;operator:SNCF;public_transport:stop_position;railway:stop;railway:position:exact:110.823;ref:FR:SNCF_Reseau:GAIA:e156ba62-19bf-11e5-a6ff-01fc64e0362d;train:yes;uic_ref:8731388
node/54776447,49.8944121 2.2810815,bus:yes;name:Lucien Fournier;public_transport:stop_position
node/122215788,49.2228792 2.131332,bus:yes;name:Gendarmerie;operator:Sablon Bus;public_transport:stop_position
node/122220101,49.2243625 2.1371247,bus:yes;highway:bus_stop;name:Aragon;public_transport:stop_position
node/253419057,49.9284763 2.200704,name:Ailly-sur-Somme;public_transport:stop_position;railway:stop;railway:position:exact:140.011;ref:FR:SNCF_Reseau:GAIA:d97de808-6667-11e3-89ff-01f464e0362d;source:BDOrtho IGN;SNCF Réseau;train:yes;uic_ref:8731309
node/253420343,49.7996601 2.3926477,gauge:1435;name:Dommartin - Remiencourt;note:libellé conforme au Document de Référence des Gares (DRG) 2023;operator:SNCF;public_transport:stop_position;railway:stop;railway:position:exact:116.537;ref:FR:SNCF_Reseau:GAIA:d9a4d616-6667-11e3-89ff-01f464e0362d;source:BDOrtho IGN;SNCF Réseau;train:yes;uic_ref:8731610
node/262852117,49.8714894 2.3707334,addr:city:Longueau;addr:housenumber:18;addr:postcode:80330;addr:street:Avenue de l'Arc;brand:B&B Hotels;brand:wikidata:Q794939;brand:wikipedia:en:B&B Hotels;name:B&B Hôtel;phone:0892788003;tourism:hotel;url:https://www.hotel-bb.com/fr;website:https://www.hotel-bb.com/fr/hotel/amiens?utm_source=googlemaps&utm_medium=fichehotel&utm_campaign=yext
node/262855153,49.934027 2.2808389,bus:yes;name:Valéo;public_transport:stop_position
node/262862783,49.924937 2.3044555,brand:Kyriad;brand:wikidata:Q11751808;name:Kyriad;tourism:hotel
node/266972141,49.4098575 2.8015829,bus:yes;name:Centre de Secours;public_transport:stop_position;source:cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2009
node/266982387,49.3053044 2.6040442,"amenity:fuel;brand:Total Access;brand:wikidata:Q154037;brand:wikipedia:fr:TotalEnergies;compressed_air:yes;fuel:GTL_diesel:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_98:yes;name:Relais Pont Sainte-Maxence;opening_hours:24/7;ref:FR:prix-carburants:60700004;shop:convenience;gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/267094490,49.1936994 2.4797697,name:Musée du Cheval;tourism:museum;website:https://chateaudechantilly.fr/grandes-ecuries/;wikidata:Q3330824;wikipedia:fr:Musée du Cheval
node/268619927,49.8906478 2.2940261,name:Puvis de Chavannes;tourism:hotel
node/268807343,49.891139 2.3038859,historic:memorial;memorial:war_memorial;name:Monument aux picards martyrs de la résistance'
node/268807351,49.8913621 2.3027015,historic:memorial;image:https://photos.app.goo.gl/SBvL3fCTKDHc1f378;memorial:obelisk;name:Monument du Maréchal Leclerc de Hauteclocque
node/268868583,49.8735345 2.2472843,bus:yes;name:Henri Grémont;public_transport:stop_position
node/268868601,49.8709856 2.2433133,bus:yes;name:Mairie de Saloüel;public_transport:stop_position
node/270358196,49.9101659 2.3026828,bus:yes;name:Berlioz;public_transport:stop_position
node/270496801,49.9220837 2.3039651,"amenity:fuel;brand:Carrefour;brand:wikidata:Q217599;brand:wikipedia:fr:Carrefour (enseigne);fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_98:yes;name:Carrefour;opening_hours:24/7;operator:Carrefour;ref:FR:prix-carburants:80300004;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020;vending:fuel;vending_machine:fuel"
node/276079097,49.5671122 2.2219028,bus:yes;name:Centre (Froissy);public_transport:stop_position
node/287333018,49.4117069 2.1074097,bench:yes;bus:yes;name:Gay Lussac;network:Corolis;operator:Beauvaisis Mobilités;public_transport:stop_position;shelter:yes;wheelchair:no
node/287333025,49.4097628 2.1124979,bench:yes;bus:yes;name:Délie;public_transport:stop_position;shelter:yes;wheelchair:yes
node/290543612,49.4338852 2.0612665,bus:yes;name:Savignies;network:Corolis;operator:Beauvaisis Mobilités;public_transport:stop_position;wheelchair:no
node/292479513,49.8767377 2.3130242,bus:yes;name:Rollin;public_transport:stop_position
node/292927968,49.8710392 2.2599425,bus:yes;name:Résidence du Thil;public_transport:stop_position
node/293209153,49.8944674 2.2932401,bus:yes;highway:bus_stop;name:Maison de la Culture Quai D;public_transport:stop_position
node/293620007,49.8910894 2.2988371,bus:yes;name:Lamarck;public_transport:stop_position
node/293662975,49.1722631 2.734246,bus:yes;name:Centre;public_transport:stop_position;ref:FR:STIF:413842;shelter:yes;source:STIF - 12/2016
node/294681793,49.9010799 2.2990268,bus:yes;name:Citadelle Monstrecu Quai B;public_transport:stop_position
node/294711655,49.8948745 2.3080852,amenity:place_of_worship;name:Synagogue;religion:jewish
node/298011514,49.8942245 2.2589423,bus:yes;name:Église Renancourt;public_transport:stop_position
node/298011532,49.8956239 2.2681286,amenity:theatre;name:Zénith
node/298634120,49.8917253 2.3076272,brand:Holiday Inn Express;brand:wikidata:Q5880423;brand:wikipedia:en:Holiday Inn Express;name:Holiday Inn Express Amiens;tourism:hotel;url:https://www.hiexpress.com/hotels/fr/fr/reservation
node/298637404,49.8964876 2.3116227,contact:city:Amiens;contact:housenumber:54;contact:postcode:80000;contact:street:Boulevard de Beauvillé;name:Quai des Hortillonages;tourism:attraction
node/300557924,49.8476509 2.3934319,bus:yes;name:Gendarmerie de Boves;public_transport:stop_position
node/301646488,49.8430192 2.2307703,bus:yes;name:Mairie de Vers-sur-Selle;public_transport:stop_position
node/301646507,49.8850526 2.2591465,bus:yes;name:Clos Saint-Jean;public_transport:stop_position
node/301870866,49.8960874 2.3344134,bus:yes;name:8 Mai 1945;public_transport:stop_position
node/302902888,49.9205043 2.292401,bus:yes;name:Saint-Ladre;public_transport:stop_position
node/304480128,50.108008 1.835725,addr:city:Abbeville;addr:housenumber:19;addr:postcode:80100;addr:street:Place du Pilori;air_conditioning:yes;bar:yes;brand:Mercure;brand:wikidata:Q1709809;brand:wikipedia:fr:Mercure (hôtels);email:h5440@accor.com;internet_access:yes;internet_access:fee:customers;name:Hôtel Mercure;phone:+33 3 22 24 00 42;restaurant:yes;smoking:no;stars:4;tourism:hotel;website:https://all.accor.com/hotel/5440/index.fr.shtml;wheelchair:yes
node/304677495,49.8564783 2.3522909,bus:yes;name:Cagny Z.I.;public_transport:stop_position;source:Ortho HR 2021
node/304677508,49.8599515 2.3448906,bus:yes;name:Montmignon;public_transport:stop_position
node/304758022,50.1847973 1.6228866,bus:yes;public_transport:stop_position
node/304772128,50.0662046 1.3863911,bus:yes;highway:bus_stop;public_transport:stop_position
node/305376204,49.8695509 2.4246088,bus:yes;name:Petit Blangy;public_transport:stop_position
node/306092730,49.427965 1.7342999,created_by:Potlatch 0.10f;name:La cote Sainte-Hélène;tourism:viewpoint
node/310514104,49.9138241 2.2348689,bus:yes;name:Duchelier;public_transport:stop_position
node/311053013,49.4181128 1.9368989,historic:wayside_shrine;name:Chêne Notre-Dame;tourism:attraction
node/311072639,50.058889 1.793889,man_made:tower;name:TowerCast Abbeville Maison de la Plaine
node/314448538,49.3463618 3.9907605,name:Loivre;public_transport:stop_position;railway:stop;railway:position:exact:11.221;ref:FR:SNCF_Reseau:GAIA:e00c988a-19bf-11e5-82ff-01fc64e0362d;source:BDOrtho IGN;SNCF Réseau;train:yes;uic_ref:8717172
node/314449273,49.4084322 3.972928,name:Aguilcourt - Variscourt;public_transport:stop_position;railway:stop;railway:position:exact:18.177;ref:FR:SNCF_Reseau:GAIA:29243312-dfbc-11e3-a2ff-01a464e0362d;source:BDOrtho IGN;SNCF Réseau;train:yes;uic_ref:8717170
node/314449274,49.4348637 3.9611475,name:Guignicourt;public_transport:stop_position;railway:stop;railway:position:exact:21.272;ref:FR:SNCF_Reseau:GAIA:e16c34cc-19bf-11e5-a6ff-01fc64e0362d;source:Bing;SNCF Réseau;train:yes;uic_ref:8717173
node/314449280,49.484723 3.9105624,name:Amifontaine;public_transport:stop_position;railway:stop;railway:position:exact:27.947;ref:FR:SNCF_Reseau:GAIA:d9b72114-6667-11e3-89ff-01f464e0362d;source:BDOrtho IGN;SNCF Réseau;train:yes;uic_ref:8717174
node/314449523,49.5269589 3.8576718,name:Saint-Erme;public_transport:stop_position;railway:stop;railway:position:exact:34.102;ref:FR:SNCF_Reseau:GAIA:d9d7c1e4-6667-11e3-89ff-01f464e0362d;source:Bing;SNCF Réseau;train:yes;uic_ref:8717175
node/314449529,49.5561919 3.7752541,name:Coucy-lès-Eppes;public_transport:stop_position;railway:stop;railway:position:exact:41.022;ref:FR:SNCF_Reseau:GAIA:296d219e-dfbc-11e3-a2ff-01a464e0362d;source:BDOrtho IGN;SNCF Réseau;train:yes;uic_ref:8717176
node/314449636,49.570936 3.6256054,name:Laon;operator:SNCF Reseau;public_transport:stop_position;railway:stop;railway:position:exact:140.007;ref:5;ref:FR:SNCF_Reseau:GAIA:2921f6bc-dfbc-11e3-a2ff-01a464e0362d;train:yes;uic_ref:8729601
node/314452155,49.5690489 3.6245356,amenity:bank;atm:yes;brand:LCL;brand:wikidata:Q779722;brand:wikipedia:fr:Crédit lyonnais;name:LCL
node/314452158,49.5684562 3.6242605,amenity:bank;atm:yes;brand:BNP Paribas;brand:wikidata:Q499707;brand:wikipedia:en:BNP Paribas;name:BNP Paribas
node/316883924,49.0959723 2.7446739,name:Le Plessis-Belleville;operator:SNCF;railway:station;ref:FR:STIF:411404;ref:FR:uic8:87271551;source:STIF - 12/2016;train:yes;uic_ref:8727155;wikidata:Q2398897;wikipedia:fr:Gare du Plessis-Belleville
node/316883949,49.231072 2.8864964,local_ref:2;name:Crépy-en-Valois;operator:SNCF;public_transport:stop_position;railway:stop;railway:position:exact:75.863;ref:FR:SNCF_Reseau:GAIA:e17074e4-19bf-11e5-a6ff-01fc64e0362d;train:yes;uic_ref:8727159;wikidata:Q3096338;wikipedia:fr:Gare de Crépy-en-Valois
node/317158192,49.4002319 1.8750329,"amenity:school;name:École de Lalandelle;operator:type:public;ref:UAI:0600189E;school:FR:élémentaire;source:data.gouv.fr:Ministère de l'Éducation nationale, de la Jeunesse et de la Vie associative - 05/2012"
node/321863855,49.2212915 2.5895266,"addr:city:Chamant;addr:postcode:60300;addr:street:Avenue du Poteau;amenity:fuel;brand:Intermarché;brand:wikidata:Q3153200;brand:wikipedia:fr:Intermarché;compressed_air:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:e10:yes;fuel:e85:yes;fuel:octane_98:yes;maxheight:4.3;name:Intermarché;opening_hours:24/7;operator:Groupement des Mousquetaires;payment:cash:yes;payment:credit_cards:yes;payment:mastercard:yes;payment:visa:yes;ref:FR:prix-carburants:60300005;self_service:yes;shop:gas;source:Ministère de l'Economie, de l'Industrie et du Numérique - 03/2020"
node/331757018,49.8227431 2.7113964,name:Rosières;network:T.E.R. Hauts-de-France;operator:S.N.C.F.;public_transport:stop_position;railway:stop;railway:position:exact:31.014;ref:FR:SNCF_Reseau:GAIA:298dec30-dfbc-11e3-a2ff-01a464e0362d;train:yes;uic_ref:8731346
node/331759450,49.8375211 2.3092976,bus:yes;name:Chemin de la Vallée;public_transport:stop_position;source:Ortho HR 2021
node/331938645,49.1872381 2.4595267,gauge:1435;name:Chantilly - Gouvieux;name:ru:Шантильи - Гувё;network:TER Hauts-de-France;network:wikidata:Q38223166;official_name:CHANTILLY GOUVIEUX;operator:SNCF;operator:wikidata:Q13646;public_transport:station;railway:station;ref:FR:RATP:16539;ref:FR:STIF:411427;ref:FR:uic8:87276113;route_ref:TER Picardie; RER D;route_ref:FR:RER_D:SOVA; SUCA;source:STIF - 12/2016;train:yes;type:RATP:rer;uic_ref:8727611;wikidata:Q800617;wikipedia:fr:Gare de Chantilly - Gouvieux
